,id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,with_wifi,with_air_conditioning,with_cable_tv,pets_allowed
69,57561,272890,within a day,100.0,1.0,1.0,1.0,1.0,1.0,Bernal Heights,37.7472,-122.41443000000001,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,,,2,10.0,30,90,30,30,90,90,30.0,90.0,4 days ago,8,38,68,343,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,1.98,1.0,0.0,1.0,0.0
70,57676,142882,within an hour,90.0,0.0,4.0,4.0,1.0,1.0,Mission,37.75762,-122.41933,1.0,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,99.0,300.0,100.0,1,25.0,30,360,30,30,360,360,30.0,360.0,4 weeks ago,29,59,78,78,1.0,1.0,strict_14_with_grace_period,1.0,0.0,3,0,3,0,1.18,1.0,0.0,1.0,0.0
71,59344,284917,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Noe Valley,37.74565,-122.42863999999999,1.0,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,100.0,75.0,2,0.0,2,15,2,2,15,15,2.0,15.0,5 days ago,1,6,8,121,1.0,0.0,moderate,0.0,0.0,1,1,0,0,3.12,1.0,1.0,1.0,0.0
72,59381,285168,within an hour,100.0,0.0,4.0,4.0,1.0,0.0,Russian Hill,37.8031,-122.41596000000001,1.0,Condominium,Private room,4,2.0,1.0,1.0,Real Bed,109.0,0.0,40.0,1,50.0,2,30,2,2,30,30,2.0,30.0,3 weeks ago,12,29,47,47,1.0,1.0,moderate,0.0,0.0,4,1,3,0,2.37,1.0,0.0,1.0,0.0
73,59702,287136,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Bernal Heights,37.742090000000005,-122.41408999999999,1.0,Cottage,Private room,2,1.0,1.0,1.0,Futon,150.0,0.0,120.0,2,30.0,30,120,30,30,120,120,30.0,120.0,2 weeks ago,28,58,88,363,1.0,1.0,flexible,0.0,0.0,1,0,1,0,1.9,1.0,0.0,1.0,0.0
74,59831,287859,,,0.0,1.0,1.0,1.0,1.0,Outer Sunset,37.75674,-122.49178,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,,200.0,2,0.0,60,60,60,60,60,60,60.0,60.0,86 months ago,30,60,90,365,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,0,1,0,0.01,1.0,0.0,1.0,0.0
75,60365,279544,within an hour,100.0,0.0,5.0,5.0,1.0,1.0,Western Addition,37.769659999999995,-122.43496,1.0,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,475.0,800.0,185.0,5,30.0,4,180,4,4,180,180,4.0,180.0,6 weeks ago,5,5,20,163,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,1.87,1.0,0.0,1.0,0.0
76,62519,304426,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Glen Park,37.74183,-122.42993,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,,45.0,1,45.0,2,28,2,2,28,28,2.0,28.0,5 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,2,0,2,0,0.63,1.0,0.0,1.0,0.0
77,62651,185923,within a day,80.0,0.0,1.0,1.0,1.0,0.0,Mission,37.76245,-122.42432,1.0,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,950.0,2000.0,150.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,7 months ago,29,56,85,357,1.0,0.0,flexible,0.0,0.0,1,1,0,0,0.55,1.0,0.0,1.0,0.0
78,63247,290120,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Mission,37.74926,-122.41398000000001,1.0,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,166.0,145.0,65.0,1,0.0,2,29,2,2,29,29,2.0,29.0,5 weeks ago,9,35,65,340,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,3.4,1.0,0.0,0.0,0.0
79,64165,237691,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Marina,37.80317,-122.42873999999999,1.0,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,90.0,350.0,75.0,1,40.0,30,150,30,30,150,150,30.0,150.0,2 months ago,11,41,71,346,1.0,0.0,flexible,0.0,0.0,2,0,2,0,0.67,1.0,0.0,1.0,0.0
80,66119,52862,,,0.0,2.0,2.0,1.0,0.0,Inner Richmond,37.77798,-122.47811999999999,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,500.0,75.0,1,15.0,30,360,30,30,360,360,30.0,360.0,4 months ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,1.0,1.0,2,2,0,0,0.97,1.0,0.0,0.0,0.0
81,66188,127367,within a few hours,100.0,1.0,28.0,28.0,1.0,1.0,Outer Richmond,37.777190000000004,-122.50906,1.0,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,216.0,,205.0,4,50.0,30,1125,30,30,1125,1125,30.0,1125.0,yesterday,0,22,52,327,1.0,0.0,super_strict_30,0.0,0.0,18,18,0,0,0.12,1.0,0.0,1.0,1.0
82,66664,252184,within a few hours,100.0,1.0,1.0,1.0,1.0,1.0,Inner Sunset,37.7571,-122.46593999999999,1.0,Apartment,Entire home/apt,3,1.0,1.0,0.0,Real Bed,90.0,500.0,140.0,2,10.0,30,120,30,30,120,120,30.0,120.0,6 weeks ago,29,59,89,89,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.41,1.0,0.0,1.0,0.0
83,68239,337833,within an hour,100.0,1.0,8.0,8.0,1.0,0.0,Mission,37.754259999999995,-122.42387,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,326.0,350.0,180.0,2,50.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,0,24,54,329,1.0,0.0,strict_14_with_grace_period,1.0,1.0,1,1,0,0,0.35,1.0,0.0,0.0,0.0
84,69410,347624,,,0.0,1.0,1.0,1.0,1.0,Inner Richmond,37.77442,-122.46319,1.0,House,Entire home/apt,2,1.0,2.0,2.0,Real Bed,80.0,,100.0,1,20.0,30,365,30,30,365,365,30.0,365.0,6 weeks ago,12,30,41,316,1.0,0.0,moderate,0.0,1.0,1,1,0,0,0.51,1.0,0.0,1.0,0.0
85,69549,305973,within a day,81.0,0.0,42.0,42.0,1.0,1.0,Excelsior,37.730270000000004,-122.42643999999999,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,46.0,150.0,50.0,1,15.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,0,21,51,326,1.0,0.0,strict_14_with_grace_period,1.0,1.0,14,0,14,0,0.37,1.0,0.0,0.0,0.0
86,69553,305973,within a day,81.0,0.0,42.0,42.0,1.0,1.0,Excelsior,37.73128,-122.42478,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,37.0,150.0,35.0,1,25.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,12,39,69,344,1.0,0.0,strict_14_with_grace_period,1.0,1.0,14,0,14,0,0.26,1.0,0.0,0.0,0.0
87,69681,127367,within a few hours,100.0,1.0,28.0,28.0,1.0,1.0,Seacliff,37.77707,-122.50923,1.0,Apartment,Entire home/apt,4,2.0,3.0,3.0,Real Bed,185.0,0.0,255.0,4,50.0,30,365,30,30,365,365,30.0,365.0,6 weeks ago,30,60,90,365,1.0,0.0,super_strict_30,0.0,0.0,18,18,0,0,0.07,1.0,0.0,1.0,1.0
88,70139,354456,within an hour,100.0,1.0,4.0,4.0,1.0,1.0,Bernal Heights,37.74527,-122.42424,1.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,108.0,500.0,,2,0.0,30,180,30,30,180,180,30.0,180.0,6 months ago,0,0,0,165,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.11,1.0,0.0,0.0,0.0
89,70284,329072,within an hour,91.0,0.0,20.0,20.0,1.0,0.0,Chinatown,37.79364,-122.40635,1.0,House,Shared room,1,2.5,1.0,2.0,Real Bed,30.0,300.0,,1,0.0,30,365,30,30,365,365,30.0,365.0,6 days ago,0,0,0,255,1.0,0.0,strict_14_with_grace_period,0.0,0.0,20,0,0,20,0.15,1.0,0.0,0.0,0.0
90,70753,329072,within an hour,91.0,0.0,20.0,20.0,1.0,0.0,Financial District,37.794470000000004,-122.4045,1.0,Hostel,Shared room,1,3.0,1.0,0.0,Real Bed,45.0,0.0,0.0,1,45.0,1,14,1,1,14,14,1.0,14.0,2 weeks ago,12,33,63,63,1.0,1.0,flexible,0.0,0.0,20,0,0,20,3.66,1.0,0.0,0.0,0.0
91,71645,367464,within a few hours,100.0,1.0,1.0,1.0,1.0,1.0,Bernal Heights,37.745779999999996,-122.40841,1.0,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,109.0,,60.0,1,0.0,3,26,3,3,26,26,3.0,26.0,2 weeks ago,19,46,76,309,1.0,0.0,flexible,0.0,0.0,1,0,1,0,3.22,1.0,0.0,1.0,0.0
92,71779,368770,,,0.0,1.0,1.0,1.0,1.0,Inner Richmond,37.77625,-122.46466000000001,1.0,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,80.0,,100.0,1,20.0,30,365,30,30,365,365,30.0,365.0,6 months ago,30,60,90,365,1.0,0.0,moderate,0.0,0.0,1,1,0,0,0.02,1.0,0.0,1.0,0.0
93,72365,374909,within a day,68.0,0.0,12.0,12.0,1.0,1.0,Western Addition,37.77518,-122.43333999999999,1.0,Apartment,Entire home/apt,8,1.0,0.0,3.0,Real Bed,90.0,500.0,100.0,4,7.0,30,365,30,30,365,365,30.0,365.0,a week ago,0,21,51,257,1.0,0.0,strict_14_with_grace_period,0.0,0.0,11,11,0,0,0.93,1.0,0.0,0.0,1.0
94,72444,329072,within an hour,91.0,0.0,20.0,20.0,1.0,0.0,Financial District,37.79309,-122.40443,1.0,Hostel,Shared room,2,1.0,1.0,8.0,Real Bed,45.0,0.0,0.0,1,45.0,1,14,1,1,14,14,1.0,14.0,2 weeks ago,4,14,43,43,1.0,1.0,flexible,0.0,0.0,20,0,0,20,3.79,1.0,0.0,0.0,0.0
95,72921,374909,within a day,68.0,0.0,12.0,12.0,1.0,1.0,Western Addition,37.77588,-122.43143,1.0,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,105.0,400.0,0.0,2,6.0,30,365,30,30,365,365,30.0,365.0,2 weeks ago,0,0,11,286,1.0,0.0,strict_14_with_grace_period,0.0,0.0,11,11,0,0,0.49,1.0,0.0,1.0,1.0
96,73011,380056,within a day,100.0,0.0,1.0,1.0,1.0,1.0,South of Market,37.77026,-122.41855,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,270.0,500.0,120.0,1,0.0,30,40,30,30,40,40,30.0,40.0,16 months ago,13,43,73,348,1.0,0.0,moderate,1.0,1.0,1,1,0,0,0.34,1.0,0.0,0.0,0.0
97,74451,374909,within a day,68.0,0.0,12.0,12.0,1.0,1.0,Western Addition,37.77388,-122.43298,1.0,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,400.0,100.0,2,5.0,30,365,30,30,365,365,30.0,365.0,2 weeks ago,0,12,42,317,1.0,0.0,strict_14_with_grace_period,0.0,0.0,11,11,0,0,0.2,1.0,0.0,0.0,1.0
98,74758,305973,within a day,81.0,0.0,42.0,42.0,1.0,1.0,Excelsior,37.73137,-122.42532,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,37.0,150.0,35.0,1,15.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,14,44,74,349,1.0,0.0,strict_14_with_grace_period,1.0,1.0,14,0,14,0,0.34,1.0,0.0,0.0,0.0
99,75422,305973,within a day,81.0,0.0,42.0,42.0,1.0,1.0,Excelsior,37.73128,-122.42473000000001,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,150.0,35.0,1,20.0,30,1825,30,30,1825,1825,30.0,1825.0,2 weeks ago,0,13,43,318,1.0,0.0,strict_14_with_grace_period,1.0,1.0,14,0,14,0,0.1,1.0,0.0,0.0,0.0
100,75423,305973,within a day,81.0,0.0,42.0,42.0,1.0,1.0,Excelsior,37.73048,-122.42493999999999,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,45.0,150.0,40.0,1,15.0,30,1825,30,30,1825,1825,30.0,1825.0,2 weeks ago,0,0,15,290,1.0,0.0,strict_14_with_grace_period,1.0,1.0,14,0,14,0,0.34,1.0,0.0,0.0,0.0
101,77175,395569,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Glen Park,37.73838,-122.43375,1.0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,,50.0,2,0.0,3,31,3,3,31,31,3.0,31.0,5 weeks ago,5,29,59,149,1.0,0.0,moderate,1.0,1.0,1,1,0,0,3.66,1.0,0.0,0.0,0.0
102,77932,305973,within a day,81.0,0.0,42.0,42.0,1.0,1.0,Excelsior,37.73134,-122.42456999999999,1.0,House,Private room,3,1.0,1.0,1.0,Real Bed,57.0,150.0,50.0,1,15.0,30,1825,30,30,1825,1825,30.0,1825.0,2 weeks ago,0,0,21,296,1.0,0.0,strict_14_with_grace_period,1.0,1.0,14,0,14,0,0.24,1.0,0.0,0.0,0.0
103,78651,142882,within an hour,90.0,0.0,4.0,4.0,1.0,1.0,Mission,37.75615,-122.41927,1.0,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,75.0,300.0,100.0,1,0.0,30,360,30,30,360,360,30.0,360.0,4 weeks ago,24,54,73,206,1.0,1.0,strict_14_with_grace_period,1.0,0.0,3,0,3,0,0.89,1.0,0.0,1.0,0.0
104,80394,126930,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Haight Ashbury,37.77065,-122.44252,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,500.0,100.0,2,20.0,30,90,30,30,90,90,30.0,90.0,3 weeks ago,8,12,16,106,1.0,0.0,moderate,0.0,0.0,1,1,0,0,0.32,1.0,0.0,0.0,0.0
105,81158,439589,,,1.0,1.0,1.0,1.0,0.0,Western Addition,37.784929999999996,-122.44618,0.0,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,83.0,200.0,150.0,2,10.0,30,330,30,30,330,330,30.0,330.0,5 weeks ago,0,0,15,164,1.0,0.0,moderate,0.0,0.0,1,1,0,0,0.16,1.0,0.0,1.0,0.0
106,81256,305973,within a day,81.0,0.0,42.0,42.0,1.0,1.0,Excelsior,37.73152,-122.42546999999999,1.0,House,Private room,3,1.0,1.0,1.0,Real Bed,45.0,150.0,35.0,1,15.0,30,1825,30,30,1825,1825,30.0,1825.0,2 weeks ago,0,0,29,304,1.0,0.0,strict_14_with_grace_period,1.0,1.0,14,0,14,0,0.2,1.0,0.0,0.0,0.0
107,83257,453743,within an hour,100.0,1.0,1.0,1.0,0.0,1.0,Western Addition,37.78528,-122.44358000000001,1.0,House,Private room,1,1.0,1.0,1.0,Real Bed,90.0,300.0,55.0,1,0.0,1,365,1,1,365,365,1.0,365.0,4 days ago,9,11,11,246,1.0,0.0,moderate,0.0,0.0,1,0,1,0,0.91,1.0,0.0,0.0,0.0
108,83553,127367,within a few hours,100.0,1.0,28.0,28.0,1.0,1.0,Outer Richmond,37.77483,-122.50952,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,,155.0,2,50.0,30,290,30,30,290,290,30.0,290.0,yesterday,0,0,10,285,1.0,0.0,super_strict_30,0.0,0.0,18,18,0,0,0.08,1.0,0.0,1.0,1.0
109,84777,463637,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Castro/Upper Market,37.75969,-122.44445,1.0,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,200.0,60.0,1,15.0,5,30,3,30,30,30,22.4,30.0,3 weeks ago,7,15,44,44,1.0,0.0,moderate,1.0,1.0,2,2,0,0,2.44,1.0,0.0,0.0,0.0
110,87640,479857,within a few hours,100.0,1.0,1.0,1.0,1.0,1.0,Noe Valley,37.7455,-122.42898000000001,1.0,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,115.0,0.0,30.0,1,0.0,2,21,2,2,21,21,2.0,21.0,a week ago,5,12,12,12,1.0,0.0,moderate,0.0,0.0,1,0,1,0,3.4,1.0,0.0,0.0,0.0
111,91957,495796,within a few hours,100.0,0.0,1.0,1.0,1.0,1.0,Haight Ashbury,37.76194,-122.44928999999999,1.0,Apartment,Entire home/apt,6,1.5,2.0,3.0,Real Bed,201.0,300.0,150.0,4,20.0,30,730,30,30,730,730,30.0,730.0,2 months ago,0,1,31,306,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.97,1.0,0.0,1.0,0.0
112,96383,216682,within a few hours,100.0,1.0,9.0,9.0,1.0,0.0,Pacific Heights,37.79176,-122.42476,1.0,Apartment,Private room,1,0.0,1.0,1.0,Real Bed,59.0,,70.0,1,20.0,30,365,30,30,365,365,30.0,365.0,2 months ago,14,14,14,270,1.0,0.0,moderate,0.0,0.0,9,4,5,0,1.3,1.0,0.0,0.0,0.0
113,99094,522225,,,0.0,1.0,1.0,1.0,1.0,Mission,37.76809,-122.42438999999999,1.0,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,185.0,300.0,100.0,3,0.0,4,18,4,4,18,18,4.0,18.0,5 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,1,1,0,0,20.99,1.0,0.0,0.0,0.0
114,100710,528857,within a day,100.0,0.0,1.0,1.0,1.0,1.0,Mission,37.75629,-122.42518000000001,1.0,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,450.0,,,4,0.0,4,29,4,4,29,29,4.0,29.0,5 weeks ago,0,0,0,39,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.11,1.0,0.0,0.0,0.0
115,102951,329072,within an hour,91.0,0.0,20.0,20.0,1.0,0.0,Chinatown,37.792970000000004,-122.40664,1.0,House,Shared room,1,2.5,1.0,1.0,Real Bed,30.0,300.0,,1,0.0,30,730,30,30,730,730,30.0,730.0,6 days ago,0,0,0,192,1.0,0.0,strict_14_with_grace_period,0.0,0.0,20,0,0,20,0.07,1.0,0.0,0.0,0.0
116,105497,547669,,,0.0,4.0,4.0,1.0,1.0,Outer Sunset,37.757540000000006,-122.49852,1.0,House,Private room,1,1.0,1.0,1.0,Airbed,85.0,500.0,85.0,1,85.0,45,730,45,45,730,730,45.0,730.0,18 months ago,29,59,89,364,1.0,0.0,strict_14_with_grace_period,0.0,0.0,4,0,4,0,0.16,1.0,0.0,0.0,1.0
117,106025,359813,within an hour,100.0,0.0,1.0,1.0,1.0,1.0,Downtown/Civic Center,37.78535,-122.41515,1.0,Apartment,Entire home/apt,2,2.0,2.0,2.0,Real Bed,130.0,150.0,150.0,2,100.0,30,60,30,30,60,60,30.0,60.0,4 weeks ago,8,38,68,68,1.0,1.0,strict_14_with_grace_period,0.0,1.0,1,1,0,0,0.58,1.0,0.0,1.0,0.0
118,109883,566147,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,West of Twin Peaks,37.733270000000005,-122.46435,1.0,Guest suite,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,0.0,50.0,2,40.0,2,1125,2,2,1125,1125,2.0,1125.0,6 weeks ago,18,40,70,345,1.0,1.0,moderate,0.0,0.0,1,1,0,0,3.54,1.0,0.0,1.0,0.0
119,110825,568933,,,0.0,1.0,1.0,1.0,0.0,Bayview,37.71549,-122.38922,1.0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,120.0,300.0,150.0,2,10.0,30,730,30,30,730,730,30.0,730.0,3 months ago,0,12,42,317,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.09,1.0,0.0,0.0,0.0
120,113211,576273,within a few hours,100.0,0.0,7.0,7.0,1.0,0.0,Chinatown,37.79294,-122.40659,1.0,House,Shared room,1,2.5,1.0,1.0,Real Bed,30.0,300.0,,1,0.0,30,730,30,30,730,730,30.0,730.0,6 days ago,0,0,28,303,1.0,0.0,strict_14_with_grace_period,0.0,0.0,7,0,0,7,0.17,1.0,0.0,0.0,0.0
121,114401,580606,,,,,,,,Castro/Upper Market,37.76102,-122.43005,1.0,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,125.0,0.0,0.0,1,50.0,1,1125,1,1,1125,1125,1.0,1125.0,4 days ago,15,28,48,323,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,0,1,0,5.57,1.0,0.0,1.0,0.0
122,115242,582450,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,North Beach,37.80591,-122.4083,1.0,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,125.0,1000.0,135.0,2,15.0,30,30,30,30,30,30,30.0,30.0,3 months ago,0,8,8,49,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.09,1.0,0.0,1.0,0.0
123,121065,608445,,,0.0,1.0,1.0,1.0,1.0,Western Addition,37.77083,-122.43109,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,200.0,150.0,2,75.0,30,365,30,30,365,365,30.0,365.0,2 weeks ago,0,0,28,108,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.4,1.0,0.0,0.0,0.0
124,126046,625762,a few days or more,43.0,0.0,1.0,1.0,1.0,1.0,Haight Ashbury,37.76813,-122.44493999999999,1.0,Apartment,Entire home/apt,5,1.0,3.0,3.0,Real Bed,150.0,550.0,125.0,5,0.0,30,151,30,30,151,151,30.0,151.0,2 months ago,0,0,26,301,1.0,0.0,strict_14_with_grace_period,0.0,1.0,2,2,0,0,0.83,1.0,0.0,1.0,0.0
125,128230,634277,within a day,100.0,1.0,1.0,1.0,1.0,1.0,Castro/Upper Market,37.75887,-122.43565,1.0,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,328.0,700.0,120.0,2,100.0,3,15,3,3,15,15,3.0,15.0,6 weeks ago,0,3,6,261,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,1.49,1.0,0.0,1.0,0.0
126,130775,21994,within an hour,86.0,1.0,10.0,10.0,1.0,1.0,Haight Ashbury,37.766090000000005,-122.45126,1.0,Apartment,Private room,2,4.0,1.0,1.0,Real Bed,65.0,200.0,50.0,1,12.0,32,90,32,32,90,90,32.0,90.0,3 months ago,30,60,90,365,1.0,0.0,strict_14_with_grace_period,0.0,0.0,9,0,9,0,0.12,1.0,0.0,0.0,0.0
127,130805,643713,within a few hours,100.0,1.0,1.0,1.0,1.0,0.0,Mission,37.75586,-122.42092,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,97.0,,100.0,2,20.0,30,90,30,30,90,90,30.0,90.0,5 months ago,20,27,48,295,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.85,1.0,0.0,0.0,0.0
128,132441,650862,within an hour,90.0,1.0,1.0,1.0,1.0,1.0,Bernal Heights,37.739740000000005,-122.42298999999998,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,,45.0,1,0.0,1,10,1,2,10,10,1.3,10.0,5 weeks ago,9,29,59,142,1.0,0.0,moderate,0.0,0.0,1,0,1,0,1.23,1.0,0.0,0.0,0.0
129,134015,657837,within a day,100.0,0.0,1.0,1.0,1.0,1.0,Marina,37.80356,-122.42589,1.0,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,300.0,500.0,130.0,4,100.0,4,14,4,4,14,14,4.0,14.0,today,0,4,4,4,1.0,0.0,moderate,1.0,1.0,1,1,0,0,0.72,1.0,0.0,1.0,0.0
130,134193,658666,,,0.0,1.0,1.0,1.0,1.0,Inner Richmond,37.7806,-122.47596999999999,1.0,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,550.0,1000.0,200.0,6,100.0,4,30,4,4,30,30,4.0,30.0,5 months ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.18,1.0,0.0,1.0,0.0
131,137129,639671,within an hour,100.0,0.0,2.0,2.0,1.0,0.0,Inner Richmond,37.7879,-122.46473999999999,1.0,House,Entire home/apt,10,3.5,4.0,5.0,Real Bed,594.0,2000.0,0.0,1,0.0,7,28,7,7,28,28,7.0,28.0,5 weeks ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,,1.0,0.0,1.0,0.0
132,137546,672097,within an hour,100.0,1.0,3.0,3.0,1.0,1.0,Bernal Heights,37.74708,-122.42456000000001,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,102.0,200.0,70.0,2,200.0,30,180,30,30,180,180,30.0,180.0,4 weeks ago,0,0,11,30,1.0,0.0,flexible,1.0,1.0,3,0,3,0,2.53,1.0,0.0,0.0,0.0
133,137672,673098,within a day,100.0,0.0,1.0,1.0,1.0,0.0,Inner Sunset,37.76463,-122.47435,1.0,Apartment,Entire home/apt,2,1.5,1.0,1.0,Futon,150.0,200.0,35.0,1,50.0,30,30,30,30,30,30,30.0,30.0,7 months ago,27,57,87,362,1.0,0.0,flexible,0.0,0.0,1,1,0,0,0.14,1.0,0.0,1.0,0.0
134,138592,648553,within an hour,100.0,0.0,4.0,4.0,1.0,1.0,Noe Valley,37.755590000000005,-122.42953,1.0,House,Entire home/apt,8,2.0,4.0,5.0,Real Bed,1200.0,2000.0,250.0,6,75.0,6,1125,6,6,1125,1125,6.0,1125.0,4 days ago,0,7,22,54,1.0,0.0,strict_14_with_grace_period,1.0,1.0,3,3,0,0,0.27,1.0,0.0,0.0,0.0
135,138619,644896,,,0.0,1.0,1.0,1.0,1.0,North Beach,37.79835,-122.4042,1.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,500.0,100.0,2,50.0,30,30,30,30,30,30,30.0,30.0,7 months ago,30,51,81,356,1.0,0.0,flexible,0.0,0.0,1,1,0,0,0.66,1.0,1.0,1.0,0.0
136,138772,261304,,,0.0,1.0,1.0,1.0,1.0,Castro/Upper Market,37.75823,-122.43273,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,150.0,,50.0,2,25.0,5,365,5,5,365,365,5.0,365.0,4 weeks ago,0,12,25,236,1.0,0.0,flexible,0.0,0.0,1,0,1,0,0.64,1.0,0.0,0.0,0.0
137,140568,684131,within an hour,100.0,1.0,3.0,3.0,1.0,1.0,Bernal Heights,37.73874,-122.41623999999999,1.0,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,90.0,300.0,35.0,1,10.0,2,7,2,2,7,7,2.0,7.0,a week ago,5,15,15,15,1.0,0.0,moderate,1.0,1.0,3,1,2,0,1.5,1.0,0.0,0.0,0.0
